id,name,type,visible,gender,password,password_tip,rating,reviews,location_type,address,road_address,location_tip,city,longitude,latitude,modified_at,created_at,paper,towel,soap,powder_room,hand_dry,vending,diaper,bell,mon,tue,wed,thu,fri,sat,sun,urinal,child_urinal,disable_urinal,seat,child_seat,disable_seat,washbasin
1863,홍염장 공방,0,True,True,False,,0,0,상업시설,서울 종로구 원서동 38,서울 종로구 창덕궁5길 10,,서울특별시,126.989302269134,37.583281774583,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '10:00', 'close': '17:00'}","{'open': '10:00', 'close': '17:00'}","{'open': '10:00', 'close': '17:00'}","{'open': '10:00', 'close': '17:00'}","{'open': '10:00', 'close': '17:00'}","{'open': '10:00', 'close': '17:00'}","{'open': '10:00', 'close': '17:00'}","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1864,1-9 공중화장실,0,True,True,False,,0,0,공공용시설,서울 관악구 신림동 808-502,서울 관악구 원신길 75,,서울특별시,126.931641627719,37.4692212984998,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1865,염리생활체육관 화장실,0,True,True,False,,0,0,공공용시설,서울 마포구 염리동 174-3,서울 마포구 큰우물로 61,,서울특별시,126.945204294919,37.5419930922774,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 3, 0]","[0, 0, 0]","[0, 1, 0]","[0, 2, 6]","[0, 0, 1]","[0, 1, 1]","[0, 0, 0]"
1866,성삼공원,0,True,True,False,,0,0,관광·체육시설,서울 성동구 성수2가3동 273-11,서울 성동구 성수이로18길 25-1,,서울특별시,127.060192025581,37.5420599320005,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 5]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]"
1867,봉제산근린공원(숲속놀이터),0,True,True,False,,0,0,공공용시설,서울 강서구 등촌동 산 24-31,,,서울특별시,126.856934733411,37.5465245065488,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 1, 0]","[0, 1, 1]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1868,일승빌딩 2층,0,True,True,False,,0,0,상업시설,서울 영등포구 대림동 710-10,서울 영등포구 대림로 157,,서울특별시,126.89946162017,37.4948720878104,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '07:00', 'close': '22:00'}","{'open': '07:00', 'close': '22:00'}","{'open': '07:00', 'close': '22:00'}","{'open': '07:00', 'close': '22:00'}","{'open': '07:00', 'close': '22:00'}","{'open': '07:00', 'close': '22:00'}","{'open': '07:00', 'close': '22:00'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1869,사당역(2),0,True,True,False,,0,0,교통시설,서울 동작구 사당동 1129,서울 동작구 남부순환로 지하 2089,,서울특별시,126.973388761113,37.4761137739838,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 4, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 7]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1870,풍납파출소,0,True,True,False,,0,0,공공용시설,서울 송파구 풍납동 229-14,서울 송파구 풍성로 42,,서울특별시,127.117094888156,37.5341648236009,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1871,한진빌딩 1층,0,True,True,False,,0,0,,서울 강남구 역삼동 837-9,서울특별시 강남구 강남대로62길 3,파라노이드 카페 1층,,127.03190134878788,37.49045517027001,2024-03-06 23:46:33,2024-03-06 23:46:33,True,True,True,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]"
1872,중계4동 주민센터 공중화장실(1층 남자전용),0,True,True,False,,0,0,공공용시설,서울 노원구 중계동 369-2,서울 노원구 덕릉로82길 50,,서울특별시,127.077975230268,37.6587636640129,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1873,내방역 공중화장실,0,True,True,False,,0,0,교통시설,서울 서초구 방배동 874-16,서울 서초구 서초대로 지하 103,,서울특별시,126.993190309509,37.487533528504,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 7, 0]","[0, 0, 0]","[0, 0, 0]","[0, 4, 8]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]"
1874,종로1234가동 주민센터,0,True,True,False,,0,0,공공용시설,서울 종로구 익선동 99,서울 종로구 삼일대로30길 47,,서울특별시,126.990233369273,37.5744920275842,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 3]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]"
1875,버거킹(수송동점),0,True,True,False,,0,0,상업시설,서울 종로구 수송동 68-1,서울 종로구 삼봉로 57,,서울특별시,126.980473808393,37.5725615164337,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1876,상암이안2단지 오피스텔 화장실,0,True,True,False,,0,0,기타,서울 마포구 상암동 1653,서울 마포구 월드컵북로 361,,서울특별시,126.891403860718,37.577109695587,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 5, 0]","[0, 0, 0]","[0, 1, 0]","[0, 3, 5]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1877,현대백화점 디큐브시티 지하1층-2,0,True,True,False,,0,0,상업시설,서울 구로구 신도림동 692,서울 구로구 경인로 662,,서울특별시,126.888212953215,37.5081230677129,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 5]","[0, 1, 1]","[0, 0, 0]","[0, 0, 0]"
1878,와우어린이공원 화장실,0,True,True,False,,0,0,공공용시설,서울 마포구 상수동 94-3,서울 마포구 독막로19길 20,,서울특별시,126.924992876427,37.5485732421386,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,True,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 1, 0]","[0, 1, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1879,제일평화시장,0,True,True,False,,0,0,기타,서울 중구 신당동 775,서울 중구 마장로 13,,서울특별시,127.011402056802,37.5685143185042,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 4, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 6]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1880,와이엔오피스텔,0,True,True,False,,0,0,기타,서울 광진구 구의동 218-15,서울 광진구 아차산로 444,,서울특별시,127.091935742903,37.5385374792914,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1881,탄천(탄천1교),0,True,True,False,,0,0,공공용시설,서울 강남구 일원동 580-3,,,서울특별시,127.080862742129,37.5003618879648,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1882,시흥대교,0,True,True,False,,0,0,공공용시설,서울 금천구 시흥동 784-21,,,서울특별시,126.895211305449,37.451645872007,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]"
1883,성동구 금호분소,0,True,True,False,,0,0,기타,서울 성동구 금호동1가 1828,서울 성동구 행당로 12,,서울특별시,127.021461129029,37.5544904364804,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 10, 0]","[0, 0, 0]","[0, 1, 0]","[0, 6, 10]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1884,청우빌딩,0,True,True,False,,0,0,기타,서울 강남구 대치동 653,서울 강남구 남부순환로 2911,,서울특별시,127.05795597031,37.4924293701626,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '07:00', 'close': '23:59'}","{'open': '07:00', 'close': '23:59'}","{'open': '07:00', 'close': '23:59'}","{'open': '07:00', 'close': '23:59'}","{'open': '07:00', 'close': '23:59'}","{'open': '07:00', 'close': '23:59'}","{'open': '07:00', 'close': '23:59'}","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 7, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1885,증산종합시장 개방화장실,0,True,True,False,,0,0,상업시설,서울 은평구 증산동 184-9,서울 은평구 증산로3길 12,,서울특별시,126.905061621787,37.58146885421,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 3, 3]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1886,어린이도서관 화장실,0,True,True,False,,0,0,기타,서울 은평구 녹번동 129-16,서울 은평구 진흥로 174,,서울특별시,126.928593191856,37.6082818203955,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 1, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1887,약수도서관,0,True,True,False,,0,0,공공용시설,서울 동작구 상도동 211-77,서울 동작구 양녕로22바길 64,,서울특별시,126.947455522317,37.4978848839737,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","{'open': '09:00', 'close': '18:00'}","[0, 2, 0]","[0, 0, 0]","[0, 1, 0]","[0, 2, 2]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1888,포스코,0,True,True,False,,0,0,기타,서울 강남구 대치동 892,서울 강남구 테헤란로 440,,서울특별시,127.056130956028,37.5058149679709,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 9, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1889,현대드림타워,0,True,True,False,,0,0,기타,서울 양천구 목동 923-14,서울 양천구 목동동로 233-1,,서울특별시,126.871566699077,37.5274862615567,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 3, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1890,도곡지구대,0,True,True,False,,0,0,공공용시설,서울 강남구 역삼동 711,서울 강남구 언주로 426,,서울특별시,127.043717717768,37.5013327562925,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 4]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1891,길도빌딩,0,True,True,False,,0,0,상업시설,서울 서초구 서초동 1713-4,서울 서초구 법원로2길 15,,서울특별시,127.012398634608,37.4941705262679,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 2, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1892,롯데리아 종각역점,0,True,True,False,,0,0,상업시설,서울 종로구 종로2가 84-8,서울 종로구 종로 68,,서울특별시,126.984947413985,37.5698922524631,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 4, 0]","[0, 0, 0]","[0, 0, 0]","[0, 2, 2]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
1893,종합운동장119안전센터,0,True,True,False,,0,0,공공용시설,서울 송파구 잠실동 10,서울 송파구 올림픽로 25,,서울특별시,127.075939572603,37.5161996814031,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,False,"{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","{'open': '00:00', 'close': '23:59'}","[0, 1, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
1894,숭례문수입상가,0,True,True,False,,0,0,기타,서울 중구 남창동 51-1,서울 중구 소월로 3,,서울특별시,126.97620246899,37.559371862901,2024-03-06 23:46:33,2024-03-06 23:46:33,False,False,False,False,False,False,False,True,"{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","{'open': None, 'close': None}","[0, 4, 0]","[0, 0, 0]","[0, 0, 0]","[0, 4, 4]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
